,state,year,bacode,births_nhblack,births_nhwhite,births_hisp,births_total,births_otherraceeth,dobbscodev1,dobbscodev2,dobbscodev3,dobbscode_sensitivity,dobbscode_sensitivity_tx,deaths_nhblack,deaths_nhwhite,deaths_hisp,deaths_otherraceeth,deaths_con,deaths_noncon,deaths_neo,deaths_total,exposed_infdeaths,time,deaths_nonneo,births_con,births_noncon,births_neo,births_nonneo,partial_ban,quarter,exposure_code,births_other
2272,Utah,2013,1,285.0,19752.0,3802.0,25449.0,1610.0,,0.0,2.0,0.0,0.0,,86.0,24.0,,32.0,92.0,88.0,124.0,0,2013-01-01,36.0,25449.0,25449.0,25449.0,25449.0,1,2013-Q1,0,1610.0
2273,Utah,2013,2,274.0,19649.0,3904.0,25508.0,1681.0,,0.0,2.0,0.0,0.0,,105.0,21.0,10.0,32.0,107.0,95.0,139.0,0,2013-07-01,44.0,25508.0,25508.0,25508.0,25508.0,1,2013-Q3,0,1681.0
2274,Utah,2014,1,291.0,19662.0,3703.0,25320.0,1664.0,,0.0,2.0,0.0,0.0,,91.0,29.0,,32.0,92.0,96.0,124.0,0,2014-01-01,28.0,25320.0,25320.0,25320.0,25320.0,1,2014-Q1,0,1664.0
2275,Utah,2014,2,282.0,19771.0,4061.0,25834.0,1720.0,,0.0,2.0,0.0,0.0,,92.0,24.0,,44.0,83.0,88.0,127.0,0,2014-07-01,39.0,25834.0,25834.0,25834.0,25834.0,1,2014-Q3,0,1720.0
2276,Utah,2015,1,305.0,19111.0,3861.0,25174.0,1897.0,,0.0,2.0,0.0,0.0,,93.0,25.0,,32.0,94.0,78.0,126.0,0,2015-01-01,48.0,25174.0,25174.0,25174.0,25174.0,1,2015-Q1,0,1897.0
2277,Utah,2015,2,339.0,19362.0,4015.0,25604.0,1888.0,,0.0,2.0,0.0,0.0,,98.0,22.0,,35.0,96.0,93.0,131.0,0,2015-07-01,38.0,25604.0,25604.0,25604.0,25604.0,1,2015-Q3,0,1888.0
2278,Utah,2016,1,243.0,18944.0,3918.0,25242.0,2137.0,,0.0,2.0,0.0,0.0,,113.0,22.0,,43.0,103.0,116.0,146.0,0,2016-01-01,30.0,25242.0,25242.0,25242.0,25242.0,1,2016-Q1,0,2137.0
2279,Utah,2016,2,280.0,18847.0,4048.0,25222.0,2047.0,,0.0,2.0,0.0,0.0,,88.0,28.0,,41.0,87.0,91.0,128.0,0,2016-07-01,37.0,25222.0,25222.0,25222.0,25222.0,1,2016-Q3,0,2047.0
2280,Utah,2017,1,273.0,18300.0,3885.0,24272.0,1814.0,,0.0,2.0,0.0,0.0,,116.0,18.0,,35.0,109.0,108.0,144.0,0,2017-01-01,36.0,24272.0,24272.0,24272.0,24272.0,1,2017-Q1,0,1814.0
2281,Utah,2017,2,296.0,18192.0,3947.0,24313.0,1878.0,,0.0,2.0,0.0,0.0,,90.0,34.0,12.0,39.0,102.0,109.0,141.0,0,2017-07-01,32.0,24313.0,24313.0,24313.0,24313.0,1,2017-Q3,0,1878.0
2282,Utah,2018,1,269.0,17098.0,3968.0,23275.0,1940.0,,0.0,2.0,0.0,0.0,,80.0,31.0,16.0,33.0,98.0,99.0,131.0,0,2018-01-01,32.0,23275.0,23275.0,23275.0,23275.0,1,2018-Q1,0,1940.0
2283,Utah,2018,2,252.0,17205.0,4165.0,23934.0,2312.0,,0.0,2.0,0.0,0.0,,91.0,28.0,,35.0,95.0,97.0,130.0,0,2018-07-01,33.0,23934.0,23934.0,23934.0,23934.0,1,2018-Q3,0,2312.0
2284,Utah,2019,1,282.0,16637.0,3900.0,23175.0,2356.0,,0.0,2.0,0.0,0.0,,89.0,35.0,10.0,40.0,98.0,112.0,138.0,0,2019-01-01,26.0,23175.0,23175.0,23175.0,23175.0,1,2019-Q1,0,2356.0
2285,Utah,2019,2,298.0,16726.0,4239.0,23651.0,2388.0,,0.0,2.0,0.0,0.0,,76.0,27.0,,33.0,78.0,79.0,111.0,0,2019-07-01,32.0,23651.0,23651.0,23651.0,23651.0,1,2019-Q3,0,2388.0
2286,Utah,2020,1,292.0,16802.0,4063.0,23084.0,1927.0,,0.0,2.0,0.0,0.0,,89.0,30.0,,33.0,91.0,90.0,124.0,0,2020-01-01,34.0,23084.0,23084.0,23084.0,23084.0,1,2020-Q1,0,1927.0
2287,Utah,2020,2,284.0,16343.0,4097.0,22618.0,1894.0,,0.0,2.0,0.0,0.0,,92.0,26.0,,34.0,93.0,91.0,127.0,0,2020-07-01,36.0,22618.0,22618.0,22618.0,22618.0,1,2020-Q3,0,1894.0
2288,Utah,2021,1,300.0,16875.0,3992.0,23095.0,1928.0,,0.0,2.0,0.0,0.0,,64.0,27.0,,32.0,71.0,75.0,103.0,0,2021-01-01,28.0,23095.0,23095.0,23095.0,23095.0,1,2021-Q1,0,1928.0
2289,Utah,2021,2,294.0,16914.0,4366.0,23617.0,2043.0,,0.0,2.0,0.0,0.0,,69.0,27.0,16.0,26.0,89.0,73.0,115.0,0,2021-07-01,42.0,23617.0,23617.0,23617.0,23617.0,1,2021-Q3,0,2043.0
2290,Utah,2022,1,256.0,16146.0,4337.0,22678.0,1939.0,,0.0,2.0,0.0,0.0,,63.0,34.0,10.0,22.0,89.0,86.0,111.0,0,2022-01-01,25.0,22678.0,22678.0,22678.0,22678.0,1,2022-Q1,0,1939.0
2291,Utah,2022,2,350.0,16315.0,4583.0,23090.0,1842.0,,0.0,2.0,0.0,0.0,,80.0,18.0,,28.0,85.0,81.0,113.0,0,2022-07-01,32.0,23090.0,23090.0,23090.0,23090.0,1,2022-Q3,0,1842.0
2292,Utah,2023,1,319.0,15825.0,4498.0,22364.0,1722.0,,0.0,2.0,0.0,0.0,,73.0,21.0,22.0,28.0,93.0,91.0,121.0,0,2023-01-01,30.0,22364.0,22364.0,22364.0,22364.0,1,2023-Q1,0,1722.0
2293,Utah,2023,2,334.0,15804.0,4738.0,22655.0,1779.0,,0.0,2.0,0.0,0.0,,75.0,24.0,,33.0,81.0,77.0,114.0,0,2023-07-01,37.0,22655.0,22655.0,22655.0,22655.0,1,2023-Q3,0,1779.0
2321,Vermont,2012,1,44.0,2730.0,49.0,2941.0,118.0,0.0,0.0,0.0,0.0,0.0,,13.0,0.0,0.0,,13.0,,14.0,0,2012-01-01,,2941.0,2941.0,2941.0,2941.0,0,2012-Q1,0,118.0
2322,Vermont,2012,2,50.0,2872.0,48.0,3068.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,,,,12.0,0,2012-07-01,,3068.0,3068.0,3068.0,3068.0,0,2012-Q3,0,98.0
2323,Vermont,2013,1,51.0,2739.0,41.0,2914.0,83.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0,2013-01-01,,2914.0,2914.0,2914.0,2914.0,0,2013-Q1,0,83.0
2324,Vermont,2013,2,57.0,2858.0,51.0,3061.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,,,12.0,15.0,17.0,0,2013-07-01,2.0,3061.0,3061.0,3061.0,3061.0,0,2013-Q3,0,95.0
2325,Vermont,2014,1,59.0,2842.0,44.0,3055.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,10.0,0,2014-01-01,,3055.0,3055.0,3055.0,3055.0,0,2014-Q1,0,110.0
2326,Vermont,2014,2,57.0,2882.0,48.0,3075.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,,0.0,,17.0,15.0,18.0,0,2014-07-01,3.0,3075.0,3075.0,3075.0,3075.0,0,2014-Q3,0,88.0
2327,Vermont,2015,1,75.0,2614.0,78.0,2901.0,134.0,0.0,0.0,0.0,0.0,0.0,,11.0,0.0,0.0,,,,12.0,0,2015-01-01,,2901.0,2901.0,2901.0,2901.0,0,2015-Q1,0,134.0
2328,Vermont,2015,2,56.0,2756.0,61.0,3002.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,11.0,,15.0,0,2015-07-01,,3002.0,3002.0,3002.0,3002.0,0,2015-Q3,0,129.0
2329,Vermont,2016,1,36.0,2589.0,69.0,2848.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,2016-01-01,,2848.0,2848.0,2848.0,2848.0,0,2016-Q1,0,154.0
2330,Vermont,2016,2,34.0,2619.0,67.0,2908.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,11.0,0,2016-07-01,,2908.0,2908.0,2908.0,2908.0,0,2016-Q3,0,188.0
2331,Vermont,2017,1,56.0,2590.0,55.0,2845.0,144.0,0.0,0.0,0.0,0.0,0.0,,10.0,0.0,,0.0,13.0,,13.0,0,2017-01-01,,2845.0,2845.0,2845.0,2845.0,0,2017-Q1,0,144.0
2332,Vermont,2017,2,59.0,2544.0,68.0,2810.0,139.0,0.0,0.0,0.0,0.0,0.0,,12.0,0.0,0.0,,12.0,11.0,14.0,0,2017-07-01,3.0,2810.0,2810.0,2810.0,2810.0,0,2017-Q3,0,139.0
2333,Vermont,2018,1,49.0,2410.0,52.0,2622.0,111.0,0.0,0.0,0.0,0.0,0.0,,15.0,0.0,0.0,,15.0,,16.0,0,2018-01-01,,2622.0,2622.0,2622.0,2622.0,0,2018-Q1,0,111.0
2334,Vermont,2018,2,69.0,2524.0,69.0,2810.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,,0.0,,15.0,11.0,19.0,0,2018-07-01,8.0,2810.0,2810.0,2810.0,2810.0,0,2018-Q3,0,148.0
2335,Vermont,2019,1,71.0,2426.0,69.0,2689.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,2019-01-01,,2689.0,2689.0,2689.0,2689.0,0,2019-Q1,0,123.0
2336,Vermont,2019,2,62.0,2430.0,55.0,2672.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0,2019-07-01,,2672.0,2672.0,2672.0,2672.0,0,2019-Q3,0,125.0
2337,Vermont,2020,1,56.0,2352.0,54.0,2580.0,118.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0,2020-01-01,,2580.0,2580.0,2580.0,2580.0,0,2020-Q1,0,118.0
2338,Vermont,2020,2,52.0,2294.0,78.0,2553.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0,2020-07-01,,2553.0,2553.0,2553.0,2553.0,0,2020-Q3,0,129.0
2339,Vermont,2021,1,77.0,2349.0,74.0,2621.0,121.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,10.0,,11.0,0,2021-01-01,,2621.0,2621.0,2621.0,2621.0,0,2021-Q1,0,121.0
2340,Vermont,2021,2,60.0,2514.0,73.0,2763.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,0,2021-07-01,,2763.0,2763.0,2763.0,2763.0,0,2021-Q3,0,116.0
2341,Vermont,2022,1,56.0,2403.0,75.0,2674.0,140.0,0.0,0.0,0.0,0.0,0.0,,,,,,10.0,,12.0,0,2022-01-01,,2674.0,2674.0,2674.0,2674.0,0,2022-Q1,0,140.0
2342,Vermont,2022,2,60.0,2351.0,88.0,2642.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,,,,12.0,,13.0,0,2022-07-01,,2642.0,2642.0,2642.0,2642.0,0,2022-Q3,0,143.0
2343,Vermont,2023,1,59.0,2251.0,71.0,2502.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,10.0,0,2023-01-01,,2502.0,2502.0,2502.0,2502.0,0,2023-Q1,0,121.0
2344,Vermont,2023,2,64.0,2275.0,81.0,2563.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,2023-07-01,,2563.0,2563.0,2563.0,2563.0,0,2023-Q3,0,143.0
2372,Virginia,2012,1,10724.0,29343.0,6065.0,50065.0,3933.0,0.0,0.0,0.0,,,119.0,154.0,22.0,20.0,58.0,265.0,222.0,323.0,0,2012-01-01,101.0,50065.0,50065.0,50065.0,50065.0,0,2012-Q1,0,3933.0
2373,Virginia,2012,2,11256.0,30648.0,6844.0,52948.0,4200.0,0.0,0.0,0.0,,,146.0,118.0,39.0,20.0,66.0,268.0,256.0,334.0,0,2012-07-01,78.0,52948.0,52948.0,52948.0,52948.0,0,2012-Q3,0,4200.0
2374,Virginia,2013,1,10489.0,29021.0,6178.0,49566.0,3878.0,0.0,0.0,0.0,,,122.0,142.0,43.0,12.0,57.0,269.0,225.0,326.0,0,2013-01-01,101.0,49566.0,49566.0,49566.0,49566.0,0,2013-Q1,0,3878.0
2375,Virginia,2013,2,11430.0,30259.0,6895.0,52581.0,3997.0,0.0,0.0,0.0,,,129.0,132.0,30.0,13.0,63.0,245.0,225.0,308.0,0,2013-07-01,83.0,52581.0,52581.0,52581.0,52581.0,0,2013-Q3,0,3997.0
2376,Virginia,2014,1,10331.0,29323.0,6427.0,49978.0,3897.0,0.0,0.0,0.0,,,110.0,141.0,33.0,14.0,53.0,250.0,204.0,303.0,0,2014-01-01,99.0,49978.0,49978.0,49978.0,49978.0,0,2014-Q1,0,3897.0
2377,Virginia,2014,2,11292.0,30562.0,7063.0,53322.0,4405.0,0.0,0.0,0.0,,,126.0,122.0,33.0,,67.0,225.0,188.0,292.0,0,2014-07-01,104.0,53322.0,53322.0,53322.0,53322.0,0,2014-Q3,0,4405.0
2378,Virginia,2015,1,10498.0,28767.0,6603.0,49898.0,4030.0,0.0,0.0,0.0,,,115.0,117.0,31.0,15.0,67.0,219.0,176.0,286.0,0,2015-01-01,110.0,49898.0,49898.0,49898.0,49898.0,0,2015-Q1,0,4030.0
2379,Virginia,2015,2,11279.0,30477.0,7327.0,53405.0,4322.0,0.0,0.0,0.0,,,126.0,142.0,40.0,14.0,61.0,265.0,223.0,326.0,0,2015-07-01,103.0,53405.0,53405.0,53405.0,53405.0,0,2015-Q3,0,4322.0
2380,Virginia,2016,1,10168.0,28681.0,7004.0,50637.0,4784.0,0.0,0.0,0.0,,,117.0,140.0,39.0,18.0,55.0,264.0,203.0,319.0,0,2016-01-01,116.0,50637.0,50637.0,50637.0,50637.0,0,2016-Q1,0,4784.0
2381,Virginia,2016,2,10614.0,28788.0,7226.0,51823.0,5195.0,0.0,0.0,0.0,,,108.0,114.0,31.0,20.0,52.0,224.0,182.0,276.0,0,2016-07-01,94.0,51823.0,51823.0,51823.0,51823.0,0,2016-Q3,0,5195.0
2382,Virginia,2017,1,10018.0,26953.0,6695.0,48346.0,4680.0,0.0,0.0,0.0,,,132.0,141.0,33.0,27.0,54.0,284.0,224.0,338.0,0,2017-01-01,114.0,48346.0,48346.0,48346.0,48346.0,0,2017-Q1,0,4680.0
2383,Virginia,2017,2,11083.0,28587.0,7304.0,52045.0,5071.0,0.0,0.0,0.0,,,87.0,113.0,38.0,,50.0,204.0,177.0,254.0,0,2017-07-01,77.0,52045.0,52045.0,52045.0,52045.0,0,2017-Q3,0,5071.0
2384,Virginia,2018,1,10142.0,27023.0,7010.0,48938.0,4763.0,0.0,0.0,0.0,,,88.0,138.0,32.0,,52.0,219.0,178.0,271.0,0,2018-01-01,93.0,48938.0,48938.0,48938.0,48938.0,0,2018-Q1,0,4763.0
2385,Virginia,2018,2,10718.0,27775.0,7387.0,50905.0,5025.0,0.0,0.0,0.0,,,104.0,120.0,40.0,15.0,57.0,230.0,189.0,287.0,0,2018-07-01,98.0,50905.0,50905.0,50905.0,50905.0,0,2018-Q3,0,5025.0
2386,Virginia,2019,1,9746.0,26029.0,6849.0,47295.0,4671.0,0.0,0.0,0.0,,,110.0,115.0,37.0,20.0,45.0,245.0,197.0,290.0,0,2019-01-01,93.0,47295.0,47295.0,47295.0,47295.0,0,2019-Q1,0,4671.0
2387,Virginia,2019,2,10593.0,26968.0,7593.0,50134.0,4980.0,0.0,0.0,0.0,,,105.0,115.0,40.0,17.0,58.0,222.0,179.0,280.0,0,2019-07-01,101.0,50134.0,50134.0,50134.0,50134.0,0,2019-Q3,0,4980.0
2388,Virginia,2020,1,9546.0,25630.0,7094.0,46863.0,4593.0,0.0,0.0,0.0,,,108.0,105.0,46.0,,52.0,225.0,196.0,277.0,0,2020-01-01,81.0,46863.0,46863.0,46863.0,46863.0,0,2020-Q1,0,4593.0
2389,Virginia,2020,2,10076.0,25490.0,7712.0,47886.0,4608.0,0.0,0.0,0.0,,,112.0,100.0,42.0,,56.0,211.0,165.0,267.0,0,2020-07-01,102.0,47886.0,47886.0,47886.0,47886.0,0,2020-Q3,0,4608.0
2390,Virginia,2021,1,9279.0,25611.0,6982.0,46417.0,4545.0,0.0,0.0,0.0,,,98.0,95.0,42.0,30.0,50.0,216.0,170.0,266.0,0,2021-01-01,96.0,46417.0,46417.0,46417.0,46417.0,0,2021-Q1,0,4545.0
2391,Virginia,2021,2,9891.0,26458.0,8062.0,49408.0,4997.0,0.0,0.0,0.0,,,96.0,110.0,56.0,36.0,64.0,236.0,200.0,300.0,0,2021-07-01,100.0,49408.0,49408.0,49408.0,49408.0,0,2021-Q3,0,4997.0
2392,Virginia,2022,1,8846.0,24865.0,7590.0,46255.0,4954.0,0.0,0.0,0.0,,,106.0,93.0,50.0,29.0,54.0,230.0,190.0,284.0,0,2022-01-01,94.0,46255.0,46255.0,46255.0,46255.0,0,2022-Q1,0,4954.0
2393,Virginia,2022,2,9697.0,26220.0,8353.0,49375.0,5105.0,0.0,0.0,0.0,,,111.0,107.0,45.0,34.0,54.0,248.0,201.0,302.0,0,2022-07-01,101.0,49375.0,49375.0,49375.0,49375.0,0,2022-Q3,0,5105.0
2394,Virginia,2023,1,8726.0,23876.0,7794.0,45061.0,4665.0,0.0,0.0,0.0,,,86.0,88.0,65.0,24.0,54.0,214.0,172.0,268.0,0,2023-01-01,96.0,45061.0,45061.0,45061.0,45061.0,0,2023-Q1,0,4665.0
2395,Virginia,2023,2,8881.0,25295.0,8428.0,47588.0,4984.0,0.0,0.0,0.0,,,94.0,102.0,49.0,15.0,53.0,213.0,169.0,266.0,0,2023-07-01,97.0,47588.0,47588.0,47588.0,47588.0,0,2023-Q3,0,4984.0
2423,Washington,2012,1,2105.0,27183.0,7777.0,42768.0,5703.0,0.0,0.0,0.0,,,28.0,130.0,47.0,27.0,57.0,175.0,159.0,232.0,0,2012-01-01,73.0,42768.0,42768.0,42768.0,42768.0,0,2012-Q1,0,5703.0
2424,Washington,2012,2,2244.0,28181.0,7983.0,44695.0,6287.0,0.0,0.0,0.0,,,26.0,139.0,37.0,21.0,66.0,157.0,153.0,223.0,0,2012-07-01,70.0,44695.0,44695.0,44695.0,44695.0,0,2012-Q3,0,6287.0
2425,Washington,2013,1,2196.0,27155.0,7520.0,42525.0,5654.0,0.0,0.0,0.0,,,22.0,117.0,34.0,18.0,40.0,153.0,128.0,193.0,0,2013-01-01,65.0,42525.0,42525.0,42525.0,42525.0,0,2013-Q1,0,5654.0
2426,Washington,2013,2,2325.0,27624.0,8055.0,44052.0,6048.0,0.0,0.0,0.0,,,23.0,101.0,37.0,31.0,54.0,141.0,134.0,195.0,0,2013-07-01,61.0,44052.0,44052.0,44052.0,44052.0,0,2013-Q3,0,6048.0
2427,Washington,2014,1,2293.0,27508.0,7672.0,43317.0,5844.0,0.0,0.0,0.0,,,28.0,106.0,48.0,21.0,41.0,162.0,133.0,203.0,0,2014-01-01,70.0,43317.0,43317.0,43317.0,43317.0,0,2014-Q1,0,5844.0
2428,Washington,2014,2,2366.0,28364.0,8107.0,45268.0,6431.0,0.0,0.0,0.0,,,23.0,114.0,43.0,19.0,47.0,152.0,131.0,199.0,0,2014-07-01,68.0,45268.0,45268.0,45268.0,45268.0,0,2014-Q3,0,6431.0
2429,Washington,2015,1,2313.0,27183.0,7755.0,43490.0,6239.0,0.0,0.0,0.0,,,19.0,128.0,47.0,23.0,45.0,176.0,145.0,221.0,0,2015-01-01,76.0,43490.0,43490.0,43490.0,43490.0,0,2015-Q1,0,6239.0
2430,Washington,2015,2,2306.0,28169.0,8318.0,45500.0,6707.0,0.0,0.0,0.0,,,24.0,118.0,40.0,26.0,65.0,146.0,144.0,211.0,0,2015-07-01,67.0,45500.0,45500.0,45500.0,45500.0,0,2015-Q3,0,6707.0
2431,Washington,2016,1,1887.0,26684.0,8157.0,44927.0,8199.0,0.0,0.0,0.0,,,14.0,114.0,44.0,24.0,56.0,143.0,124.0,199.0,0,2016-01-01,75.0,44927.0,44927.0,44927.0,44927.0,0,2016-Q1,0,8199.0
2432,Washington,2016,2,1975.0,26636.0,8376.0,45578.0,8591.0,0.0,0.0,0.0,,,19.0,111.0,35.0,22.0,47.0,144.0,127.0,191.0,0,2016-07-01,64.0,45578.0,45578.0,45578.0,45578.0,0,2016-Q3,0,8591.0
2433,Washington,2017,1,1912.0,25220.0,7892.0,43348.0,8324.0,0.0,0.0,0.0,,,26.0,79.0,44.0,14.0,34.0,131.0,97.0,165.0,0,2017-01-01,68.0,43348.0,43348.0,43348.0,43348.0,0,2017-Q1,0,8324.0
2434,Washington,2017,2,2032.0,25459.0,8081.0,44214.0,8642.0,0.0,0.0,0.0,,,24.0,103.0,31.0,17.0,39.0,137.0,112.0,176.0,0,2017-07-01,64.0,44214.0,44214.0,44214.0,44214.0,0,2017-Q3,0,8642.0
2435,Washington,2018,1,1926.0,24515.0,7911.0,42529.0,8177.0,0.0,0.0,0.0,,,28.0,116.0,33.0,33.0,43.0,167.0,142.0,210.0,0,2018-01-01,68.0,42529.0,42529.0,42529.0,42529.0,0,2018-Q1,0,8177.0
2436,Washington,2018,2,1996.0,24504.0,8162.0,43556.0,8894.0,0.0,0.0,0.0,,,24.0,94.0,45.0,24.0,47.0,144.0,128.0,191.0,0,2018-07-01,63.0,43556.0,43556.0,43556.0,43556.0,0,2018-Q3,0,8894.0
2437,Washington,2019,1,1862.0,23769.0,7913.0,42165.0,8621.0,0.0,0.0,0.0,,,30.0,103.0,43.0,15.0,42.0,150.0,131.0,192.0,0,2019-01-01,61.0,42165.0,42165.0,42165.0,42165.0,0,2019-Q1,0,8621.0
2438,Washington,2019,2,1951.0,23666.0,8248.0,42730.0,8865.0,0.0,0.0,0.0,,,21.0,89.0,35.0,26.0,48.0,125.0,118.0,173.0,0,2019-07-01,55.0,42730.0,42730.0,42730.0,42730.0,0,2019-Q3,0,8865.0
2439,Washington,2020,1,1885.0,23330.0,7874.0,41484.0,8395.0,0.0,0.0,0.0,,,24.0,93.0,56.0,26.0,65.0,136.0,130.0,201.0,0,2020-01-01,71.0,41484.0,41484.0,41484.0,41484.0,0,2020-Q1,0,8395.0
2440,Washington,2020,2,1956.0,22869.0,8146.0,41602.0,8631.0,0.0,0.0,0.0,,,18.0,78.0,54.0,21.0,39.0,133.0,116.0,172.0,0,2020-07-01,56.0,41602.0,41602.0,41602.0,41602.0,0,2020-Q3,0,8631.0
2441,Washington,2021,1,1858.0,22729.0,7784.0,40937.0,8566.0,0.0,0.0,0.0,,,11.0,90.0,32.0,41.0,41.0,135.0,125.0,176.0,0,2021-01-01,51.0,40937.0,40937.0,40937.0,40937.0,0,2021-Q1,0,8566.0
2442,Washington,2021,2,1840.0,23458.0,8476.0,42974.0,9200.0,0.0,0.0,0.0,,,15.0,80.0,39.0,49.0,39.0,145.0,108.0,184.0,0,2021-07-01,76.0,42974.0,42974.0,42974.0,42974.0,0,2021-Q3,0,9200.0
2443,Washington,2022,1,1845.0,21741.0,8312.0,40944.0,9046.0,0.0,0.0,0.0,,,14.0,75.0,46.0,37.0,33.0,143.0,120.0,176.0,0,2022-01-01,56.0,40944.0,40944.0,40944.0,40944.0,0,2022-Q1,0,9046.0
2444,Washington,2022,2,1952.0,22343.0,8878.0,42389.0,9216.0,0.0,0.0,0.0,,,20.0,66.0,53.0,43.0,28.0,156.0,114.0,184.0,0,2022-07-01,70.0,42389.0,42389.0,42389.0,42389.0,0,2022-Q3,0,9216.0
2445,Washington,2023,1,1804.0,20884.0,8303.0,39709.0,8718.0,0.0,0.0,0.0,,,19.0,106.0,49.0,41.0,47.0,168.0,143.0,215.0,0,2023-01-01,72.0,39709.0,39709.0,39709.0,39709.0,0,2023-Q1,0,8718.0
2446,Washington,2023,2,1849.0,21353.0,8842.0,41223.0,9179.0,0.0,0.0,0.0,,,19.0,78.0,48.0,42.0,38.0,150.0,120.0,188.0,0,2023-07-01,68.0,41223.0,41223.0,41223.0,41223.0,0,2023-Q3,0,9179.0
2474,West Virginia,2012,1,349.0,9444.0,95.0,10038.0,150.0,1.0,1.0,2.0,1.0,,,66.0,,,15.0,60.0,44.0,75.0,0,2012-01-01,31.0,10038.0,10038.0,10038.0,10038.0,1,2012-Q1,0,150.0
2475,West Virginia,2012,2,439.0,10104.0,98.0,10789.0,148.0,1.0,1.0,2.0,1.0,,,67.0,0.0,0.0,20.0,56.0,51.0,76.0,0,2012-07-01,25.0,10789.0,10789.0,10789.0,10789.0,1,2012-Q3,0,148.0
2476,West Virginia,2013,1,368.0,9514.0,106.0,10154.0,166.0,1.0,1.0,2.0,1.0,,10.0,53.0,,,16.0,49.0,34.0,65.0,0,2013-01-01,31.0,10154.0,10154.0,10154.0,10154.0,1,2013-Q1,0,166.0
2477,West Virginia,2013,2,378.0,10028.0,113.0,10671.0,152.0,1.0,1.0,2.0,1.0,,,84.0,,0.0,27.0,66.0,60.0,93.0,0,2013-07-01,33.0,10671.0,10671.0,10671.0,10671.0,1,2013-Q3,0,152.0
2478,West Virginia,2014,1,372.0,9195.0,168.0,9925.0,190.0,1.0,1.0,2.0,1.0,,,71.0,0.0,0.0,18.0,62.0,53.0,80.0,0,2014-01-01,27.0,9925.0,9925.0,9925.0,9925.0,1,2014-Q1,0,190.0
2479,West Virginia,2014,2,390.0,9665.0,182.0,10376.0,139.0,1.0,1.0,2.0,1.0,,,57.0,,0.0,11.0,52.0,39.0,63.0,0,2014-07-01,24.0,10376.0,10376.0,10376.0,10376.0,1,2014-Q3,0,139.0
2480,West Virginia,2015,1,342.0,9048.0,168.0,9718.0,160.0,1.0,1.0,2.0,1.0,,,63.0,,0.0,16.0,57.0,43.0,73.0,0,2015-01-01,30.0,9718.0,9718.0,9718.0,9718.0,1,2015-Q1,0,160.0
2481,West Virginia,2015,2,356.0,9394.0,163.0,10087.0,174.0,1.0,1.0,2.0,1.0,,,62.0,,0.0,17.0,52.0,45.0,69.0,0,2015-07-01,24.0,10087.0,10087.0,10087.0,10087.0,1,2015-Q3,0,174.0
2482,West Virginia,2016,1,297.0,8449.0,178.0,9254.0,330.0,1.0,1.0,2.0,1.0,,,57.0,,0.0,16.0,50.0,40.0,66.0,0,2016-01-01,26.0,9254.0,9254.0,9254.0,9254.0,1,2016-Q1,0,330.0
2483,West Virginia,2016,2,290.0,9011.0,200.0,9825.0,324.0,1.0,1.0,2.0,1.0,,,67.0,,0.0,14.0,59.0,45.0,73.0,0,2016-07-01,28.0,9825.0,9825.0,9825.0,9825.0,1,2016-Q3,0,324.0
2484,West Virginia,2017,1,316.0,8264.0,190.0,9127.0,357.0,1.0,1.0,2.0,1.0,,,65.0,,0.0,24.0,50.0,46.0,74.0,0,2017-01-01,28.0,9127.0,9127.0,9127.0,9127.0,1,2017-Q1,0,357.0
2485,West Virginia,2017,2,313.0,8679.0,200.0,9548.0,356.0,1.0,1.0,2.0,1.0,,,49.0,,0.0,13.0,44.0,32.0,57.0,0,2017-07-01,25.0,9548.0,9548.0,9548.0,9548.0,1,2017-Q3,0,356.0
2486,West Virginia,2018,1,312.0,8237.0,171.0,9046.0,326.0,1.0,1.0,2.0,1.0,,,56.0,,0.0,14.0,50.0,32.0,64.0,0,2018-01-01,32.0,9046.0,9046.0,9046.0,9046.0,1,2018-Q1,0,326.0
